"user_input","items_json"
"Okay throw in a dozen eggplants, put in 9 popcorn bags, slap on 18 bell peppers in there, toss in 7 cauliflower heads and tack on 22 muffins thanks","[{""action"": ""add"", ""product"": ""eggplants"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""popcorn bags"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""bell peppers"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""cauliflower heads"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""muffins"", ""quantity"": 22}]"
"Okay grab me thirteen kale bunches, then load up with a dozen meatballs, kick out 1 ribs, take out 22 croissants, then nix sixteen donuts thanks","[{""action"": ""add"", ""product"": ""kale bunches"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""meatballs"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""ribs"", ""quantity"": 1}, {""action"": ""remove"", ""product"": ""croissants"", ""quantity"": 22}, {""action"": ""remove"", ""product"": ""donuts"", ""quantity"": 16}]"
"Throw on four tacos, scan in thirteen rolls and ring up sixteen cereals cheers","[{""action"": ""add"", ""product"": ""tacos"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""rolls"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""cereals"", ""quantity"": 16}]"
"Okay lose seventeen raspberries, put in five beers, tack on two dozen pies, and load up with thirteen cashews","[{""action"": ""remove"", ""product"": ""raspberries"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""beers"", ""quantity"": 5}, {""action"": ""add"", ""product"": ""pies"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""cashews"", ""quantity"": 13}]"
"Throw in a couple syrups, lose 8 peaches, stock up on eighteen tuna cans in there and scrub 5 shampoos cheers","[{""action"": ""add"", ""product"": ""syrups"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""peaches"", ""quantity"": 8}, {""action"": ""add"", ""product"": ""tuna cans"", ""quantity"": 18}, {""action"": ""remove"", ""product"": ""shampoos"", ""quantity"": 5}]"
"Okay remove 12 watermelons, tack on half a dozen spinach bunches, pull a couple pickle jars thanks","[{""action"": ""remove"", ""product"": ""watermelons"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""spinach bunches"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""pickle jars"", ""quantity"": 2}]"
"Nix 7 creams, load up with 11 cheeses, pack in 19 peaches, then remove 6 tomatoes","[{""action"": ""remove"", ""product"": ""creams"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""cheeses"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""peaches"", ""quantity"": 19}, {""action"": ""remove"", ""product"": ""tomatoes"", ""quantity"": 6}]"
"Pull eight carrots, throw in 9 chips, then lose eight of them mussels thanks","[{""action"": ""remove"", ""product"": ""carrots"", ""quantity"": 8}, {""action"": ""add"", ""product"": ""chips"", ""quantity"": 9}, {""action"": ""remove"", ""product"": ""mussels"", ""quantity"": 8}]"
"Hey take off half a dozen teas, bring me 22 wines, add twenty brownies and remove a couple of those soaps","[{""action"": ""remove"", ""product"": ""teas"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""wines"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""brownies"", ""quantity"": 20}, {""action"": ""remove"", ""product"": ""soaps"", ""quantity"": 2}]"
"Okay take off eight avocados, then knock off 7 scallions, get rid of eleven deodorants, then drop in 3 smoothies","[{""action"": ""remove"", ""product"": ""avocados"", ""quantity"": 8}, {""action"": ""remove"", ""product"": ""scallions"", ""quantity"": 7}, {""action"": ""remove"", ""product"": ""deodorants"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""smoothies"", ""quantity"": 3}]"
"Remove one cakes, pile on 13 onions, lose three milks, stick in a dozen salads, chuck in fourteen tortillas in there","[{""action"": ""remove"", ""product"": ""cakes"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""onions"", ""quantity"": 13}, {""action"": ""remove"", ""product"": ""milks"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""salads"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""tortillas"", ""quantity"": 14}]"
"Toss in 22 kiwis, ring up nineteen peanut butters in there, then toss in 18 scones, plus add 13 blueberries thanks","[{""action"": ""add"", ""product"": ""kiwis"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""peanut butters"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""scones"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""blueberries"", ""quantity"": 13}]"
"Hey drop in sixteen juices, pull thirteen donuts, knock off fifteen protein bars, and put in five turkey slices","[{""action"": ""add"", ""product"": ""juices"", ""quantity"": 16}, {""action"": ""remove"", ""product"": ""donuts"", ""quantity"": 13}, {""action"": ""remove"", ""product"": ""protein bars"", ""quantity"": 15}, {""action"": ""add"", ""product"": ""turkey slices"", ""quantity"": 5}]"
"Skip 23 of them pancake mixes, stock up on 13 blueberries in there, get me 12 pretzels, pull out a few salmon fillets, and stick in a few toothbrushes","[{""action"": ""remove"", ""product"": ""pancake mixes"", ""quantity"": 23}, {""action"": ""add"", ""product"": ""blueberries"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""pretzels"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""salmon fillets"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""toothbrushes"", ""quantity"": 3}]"
"Yo ring up a couple apples, pull 20 lobsters, scrap 14 loaves, scrap a few energy drinks, load up with eleven quinoa bags in there","[{""action"": ""add"", ""product"": ""apples"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""lobsters"", ""quantity"": 20}, {""action"": ""remove"", ""product"": ""loaves"", ""quantity"": 14}, {""action"": ""remove"", ""product"": ""energy drinks"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""quinoa bags"", ""quantity"": 11}]"
"Lose four cod fillets, lose half a dozen of them candy bars, plus bring me twelve ham slices","[{""action"": ""remove"", ""product"": ""cod fillets"", ""quantity"": 4}, {""action"": ""remove"", ""product"": ""candy bars"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""ham slices"", ""quantity"": 12}]"
"Pile on twenty sandwiches, stick in 25 chocolates and scrap 18 rice bags","[{""action"": ""add"", ""product"": ""sandwiches"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""chocolates"", ""quantity"": 25}, {""action"": ""remove"", ""product"": ""rice bags"", ""quantity"": 18}]"
"Throw in 2 beets, remove a dozen of them salads, and also drop eighteen energy drinks","[{""action"": ""add"", ""product"": ""beets"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""salads"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""energy drinks"", ""quantity"": 18}]"
"Nix two of those crackers, put in 5 sour creams, plus cut eighteen soaps thanks","[{""action"": ""remove"", ""product"": ""crackers"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""sour creams"", ""quantity"": 5}, {""action"": ""remove"", ""product"": ""soaps"", ""quantity"": 18}]"
"Yo stock up on a pair of bagels, then bring me 10 sausages in there and pile on eleven popcorn bags","[{""action"": ""add"", ""product"": ""bagels"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""sausages"", ""quantity"": 10}, {""action"": ""add"", ""product"": ""popcorn bags"", ""quantity"": 11}]"
"Alright take out ten chicken breasts, load up with 4 muffins, give me eighteen cucumbers in there, and stock up on 22 milks","[{""action"": ""remove"", ""product"": ""chicken breasts"", ""quantity"": 10}, {""action"": ""add"", ""product"": ""muffins"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""milks"", ""quantity"": 22}]"
"Stock up on thirteen kiwis, toss in 10 pasta boxes, then lose 2 teas, ditch a few sausages, pack in six mushrooms","[{""action"": ""add"", ""product"": ""kiwis"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""pasta boxes"", ""quantity"": 10}, {""action"": ""remove"", ""product"": ""teas"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""sausages"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""mushrooms"", ""quantity"": 6}]"
"Alright take off seventeen bagels, pack in a few shrimp, take off 4 of the lotions, take off seven of them pasta boxes, throw on a pair of pitas thanks","[{""action"": ""remove"", ""product"": ""bagels"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""shrimp"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""lotions"", ""quantity"": 4}, {""action"": ""remove"", ""product"": ""pasta boxes"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""pitas"", ""quantity"": 2}]"
"Hey pull out two dozen mushrooms, pack in two pretzels, kick out fifteen walnuts and load up with 11 cucumbers","[{""action"": ""remove"", ""product"": ""mushrooms"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""pretzels"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""walnuts"", ""quantity"": 15}, {""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 11}]"
"Get rid of a dozen ribs, take away six of the almonds, and also scan in thirteen tuna cans","[{""action"": ""remove"", ""product"": ""ribs"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""almonds"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""tuna cans"", ""quantity"": 13}]"
"Scan in a pair of salsas, skip a couple sparkling waters, leave out 22 chocolates, and also lose nine lettuces cheers","[{""action"": ""add"", ""product"": ""salsas"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""sparkling waters"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""chocolates"", ""quantity"": 22}, {""action"": ""remove"", ""product"": ""lettuces"", ""quantity"": 9}]"
"Throw in a few corn cobs, take off a pair of sour creams and ring up half a dozen mushrooms please","[{""action"": ""add"", ""product"": ""corn cobs"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""sour creams"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""mushrooms"", ""quantity"": 6}]"
"Add 14 cakes, then ring up nine lettuces, get me 6 pork chops, and kick out one celery stalks thanks","[{""action"": ""add"", ""product"": ""cakes"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""lettuces"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""pork chops"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""celery stalks"", ""quantity"": 1}]"
"Hey scrap half a dozen of the asparagus bunches, bring me eight beers, slap on half a dozen peaches, add half a dozen razors and pull eighteen of the scallions cheers","[{""action"": ""remove"", ""product"": ""asparagus bunches"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""beers"", ""quantity"": 8}, {""action"": ""add"", ""product"": ""peaches"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""razors"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""scallions"", ""quantity"": 18}]"
"Add a dozen toothpastes, then remove a pair of of those energy drinks, pack in 15 napkins, get me a few pretzels, and also pull 18 wings","[{""action"": ""add"", ""product"": ""toothpastes"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""energy drinks"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""napkins"", ""quantity"": 15}, {""action"": ""add"", ""product"": ""pretzels"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""wings"", ""quantity"": 18}]"
"Alright tack on nineteen scallops and leave out ten of them garlic bulbs cheers","[{""action"": ""add"", ""product"": ""scallops"", ""quantity"": 19}, {""action"": ""remove"", ""product"": ""garlic bulbs"", ""quantity"": 10}]"
"Skip 21 pies, stick in nineteen razors, add 16 trash bags","[{""action"": ""remove"", ""product"": ""pies"", ""quantity"": 21}, {""action"": ""add"", ""product"": ""razors"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""trash bags"", ""quantity"": 16}]"
"Okay take off twenty of the pistachios, throw on 17 toothbrushes, throw on 2 lobsters, then grab me 17 trash bags, plus put in two dozen onions","[{""action"": ""remove"", ""product"": ""pistachios"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""toothbrushes"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""lobsters"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""trash bags"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""onions"", ""quantity"": 24}]"
"Get me a pair of croissants, ring up two dozen olive jars, toss in eight ice creams, cut a dozen meatballs and drop fifteen kiwis","[{""action"": ""add"", ""product"": ""croissants"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""olive jars"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""ice creams"", ""quantity"": 8}, {""action"": ""remove"", ""product"": ""meatballs"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""kiwis"", ""quantity"": 15}]"
"Take out half a dozen of the crabs, then throw on six cauliflower heads, put in seven energy drinks, get rid of nineteen chicken thighs, and put in eleven beets","[{""action"": ""remove"", ""product"": ""crabs"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""cauliflower heads"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""energy drinks"", ""quantity"": 7}, {""action"": ""remove"", ""product"": ""chicken thighs"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""beets"", ""quantity"": 11}]"
"Add 14 razors, throw on 4 leeks, and scan in eleven turkey slices thanks","[{""action"": ""add"", ""product"": ""razors"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""leeks"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""turkey slices"", ""quantity"": 11}]"
"Hey throw on eleven onions, get rid of six quinoa bags, and also stick in twelve sausages","[{""action"": ""add"", ""product"": ""onions"", ""quantity"": 11}, {""action"": ""remove"", ""product"": ""quinoa bags"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""sausages"", ""quantity"": 12}]"
"Yo include four cereals, slap on nineteen buns, pile on eight beets, then skip eighteen of those sodas","[{""action"": ""add"", ""product"": ""cereals"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""buns"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""beets"", ""quantity"": 8}, {""action"": ""remove"", ""product"": ""sodas"", ""quantity"": 18}]"
"Yo remove nine jams, include ten celery stalks, and kick out a dozen of them water bottles","[{""action"": ""remove"", ""product"": ""jams"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""celery stalks"", ""quantity"": 10}, {""action"": ""remove"", ""product"": ""water bottles"", ""quantity"": 12}]"
"Alright kick out thirteen cream cheeses, scrub a few of them blueberries and throw on a couple turkey slices in there","[{""action"": ""remove"", ""product"": ""cream cheeses"", ""quantity"": 13}, {""action"": ""remove"", ""product"": ""blueberries"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""turkey slices"", ""quantity"": 2}]"
"Bring me 19 pitas, then toss in eleven strawberries, pull out five salads, slap on fourteen pretzels","[{""action"": ""add"", ""product"": ""pitas"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""strawberries"", ""quantity"": 11}, {""action"": ""remove"", ""product"": ""salads"", ""quantity"": 5}, {""action"": ""add"", ""product"": ""pretzels"", ""quantity"": 14}]"
"Grab me nine sparkling waters, give me a pair of teas, then take off a couple deodorants and leave out 6 of the kombuchas","[{""action"": ""add"", ""product"": ""sparkling waters"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""teas"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""deodorants"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""kombuchas"", ""quantity"": 6}]"
